prompt
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f79'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f80'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f81'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f82'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f87'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f88'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f89'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f91'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f93'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f94'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f95'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f99'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f100'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f105'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f101'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f102'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f103'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f104'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f106'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f107'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f108'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f86'."
"Based on wikipedia and other encyclopedias,  please provide the agriculture background and description related to the term 'the f29'."
