prompt
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the movement of features'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the relative humidity ratio'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the surface wind shifts and discontinuities'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the synoptic scale forcing'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the temperature discontinuities'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the wind aloft'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the wind field in mountainous areas'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the wind field in plains areas'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the am convective inhibition in scenario'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the morning convective inhibition'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the forecast for plains areas'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the am instability within scenario'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the lifted index from 12z sounding'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the am dewpoint calculated plains'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the regions 2/3/4 forecast'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the latest convective inhibition'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the current propensity to convection'."
"Based on wikipedia and other encyclopedias,  please provide the environmental and climatic background and description related to the term 'the low-level inflow wind severe weather index'."
